source,slug,article_title,h2,first,status,reason,path
"json","chatgpt-conducteur-travaux-5-prompts-gagner-temps","ChatGPT conducteur de travaux : 5 prompts pour gagner 2 h par jour","Maillage utile","Pour aller plus loin : <a href=""/formation-ia-btp"" class=""text-[#377CF3] font-medium underline"">page pilier formation IA BTP</a>, <a href=""/formation-ia-conducteur-travaux"" class=""text-[#377CF3] font-medium underline"">formation IA conducteur de travaux BTP</a>, et l’article <a href=""/blog/compte-rendu-chantier-ia-automatiser-gagner-temps"" class=""text-[#377CF3] font-medium underline"">compte rendu de chantier et IA</a>.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-conducteur-travaux-5-prompts-gagner-temps.json"
"json","chatgpt-devis-electricien-btp","ChatGPT pour devis électricien : guide complet + prompts prêts à l'emploi","Le problème : le temps perdu sur les devis électricien","Entre la visite technique, la lecture des plans, le choix des matériels (tableau, différentiels, gaines, appareillage), les contraintes normatives (NF C 15-100, Consuel, locaux humides, volumes de protection) et la mise en forme commerciale, un <strong>devis d’électricité</strong> peut facilement vous prendre <strong>une à trois heures</strong> — parfois davantage si le client hésite entre plusieurs scénarios ou si le chantier est fragmenté (rénovation partielle, extension, passage en triphasé, ajout d’une borne de recharge).","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-devis-electricien-btp.json"
"json","chatgpt-devis-electricien-btp","ChatGPT pour devis électricien : guide complet + prompts prêts à l'emploi","Ce que change ChatGPT pour vos devis (exemples concrets)","ChatGPT ne remplace ni votre expertise, ni votre visite, ni votre grille de prix : il accélère la <strong>phase rédactionnelle</strong> et réduit les allers-retours avec le client quand le devis est <strong>lisible, hiérarchisé et cohérent</strong> avec votre proposition technique.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-devis-electricien-btp.json"
"json","chatgpt-devis-electricien-btp","ChatGPT pour devis électricien : guide complet + prompts prêts à l'emploi","Méthode en 4 étapes (pas à pas)","<strong>Étape 1 — Collecter les faits sur le terrain (environ 5 minutes).</strong> Notez le type de bâtiment (maison, appartement, tertiaire), la surface utile, l’état du tableau (nombre de modules, marque si visible), le nombre de circuits existants, les besoins exprimés (points, USB, domotique, éclairage LED, VDI), les contraintes d’accès (cave, comble, parties communes) et le délai souhaité.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-devis-electricien-btp.json"
"json","chatgpt-devis-electricien-btp","ChatGPT pour devis électricien : guide complet + prompts prêts à l'emploi","Prompts prêts à l’emploi (électricien BTP)","Tu es professionnel du BTP électricien qualifié en France.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-devis-electricien-btp.json"
"json","chatgpt-devis-electricien-btp","ChatGPT pour devis électricien : guide complet + prompts prêts à l'emploi","Questions fréquentes","ChatGPT peut-il calculer la TVA à 10 % sur ma rénovation électrique ?","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-devis-electricien-btp.json"
"json","chatgpt-garage-automobile-btp","ChatGPT pour garage automobile : usages et prudence","En bref","Les garages et ateliers mécaniques partagent avec le BTP le même enjeu : gagner du temps sur l’écrit sans sacrifier la sécurité et la conformité.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-garage-automobile-btp.json"
"json","chatgpt-garage-automobile-btp","ChatGPT pour garage automobile : usages et prudence","Questions fréquentes","ChatGPT peut-il rédiger un devis mécanique ?","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-garage-automobile-btp.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741598-8","ChatGPT pour professionnels du BTP : erreurs à éviter","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741598-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741598-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741598-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741598-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741598-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741598-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741598-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741598-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741598-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741598-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741598-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741612-8","ChatGPT pour professionnels du BTP : erreurs à éviter","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741612-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741612-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741612-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741612-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741612-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741612-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741612-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741612-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741612-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741612-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741612-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741617-8","ChatGPT pour professionnels du BTP : erreurs à éviter","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741617-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741617-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741617-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741617-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741617-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741617-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741617-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741617-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741617-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter-741617-8","ChatGPT pour professionnels du BTP : erreurs à éviter","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter-741617-8.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter","ChatGPT pour professionnels du BTP : erreurs à éviter","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter","ChatGPT pour professionnels du BTP : erreurs à éviter","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter","ChatGPT pour professionnels du BTP : erreurs à éviter","Points clés à retenir","Gain de temps moyen : 3 à 5h par semaine sur devis, emails et CR","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter","ChatGPT pour professionnels du BTP : erreurs à éviter","Exemple pratique","Exemple concret : un plombier qui rédige un devis de rénovation salle de bain complète en 15 min au lieu de 2h.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter","ChatGPT pour professionnels du BTP : erreurs à éviter","Guide étape par étape","Identifier vos tâches chronophages : devis, emails clients, comptes rendus de chantier","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter.json"
"json","chatgpt-pour-artisans-erreurs-a-eviter","ChatGPT pour professionnels du BTP : erreurs à éviter","Questions fréquentes","Faut-il des compétences techniques pour utiliser l'IA en BTP ?","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-artisans-erreurs-a-eviter.json"
"json","chatgpt-pour-pme-btp-erreurs-a-eviter-741631-8","ChatGPT pour PME BTP : erreurs à éviter","En bref","L'IA et ChatGPT permettent aux professionnels du BTP de gagner du temps sur les devis, emails et documents administratifs.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-pme-btp-erreurs-a-eviter-741631-8.json"
"json","chatgpt-pour-pme-btp-erreurs-a-eviter-741631-8","ChatGPT pour PME BTP : erreurs à éviter","Définition","L'intelligence artificielle pour le BTP désigne l'utilisation d'outils comme ChatGPT pour automatiser la rédaction de devis, emails, comptes rendus et documents techniques.","OK","Synthèse/définition acceptable","content/generated/article-chatgpt-pour-pme-btp-erreurs-a-eviter-741631-8.json"
